SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,25,005,Massachusetts,Bristol County,1,579208,282595,296613,30147,15398,14749,61476,31214,30262,29583,15108,14475,50418,25474,24944,472884,228457,244427,458002,220875,237127,219939,109637,110302,147311,72815,74496,162131,79446,82685,98142,43140,55002,30147,15398,14749,32755,16606,16149,36094,18368,17726,36784,18728,18056,35844,18094,17750,36544,18390,18154,38503,18877,19626,36834,18188,18646,35430,17360,18070,37554,18309,19245,41670,20622,21048,43464,21413,22051,39443,19102,20341,32037,15185,16852,25768,11870,13898,17461,7782,9679,10628,4363,6265,12248,3940,8308,40.8,39.6,42.0
050,25,005,Massachusetts,Bristol County,2,576772,281318,295454,30127,15396,14731,61268,31102,30166,29644,15138,14506,48172,24347,23825,470630,227276,243354,455733,219682,236051,217929,108614,109315,147506,72902,74604,161712,79152,82560,98343,43281,55062,30127,15396,14731,32689,16557,16132,35972,18318,17654,35872,18317,17555,34551,17395,17156,36470,18344,18126,38531,18902,19629,36986,18231,18755,35519,17425,18094,37217,18110,19107,41495,20503,20992,43432,21404,22028,39568,19135,20433,32300,15320,16980,25921,11947,13974,17548,7828,9720,10546,4325,6221,12028,3861,8167,41.0,39.8,42.2
050,25,005,Massachusetts,Bristol County,3,579756,283235,296521,29688,15166,14522,60614,30763,29851,29805,15246,14559,50166,25379,24787,474551,229705,244846,459649,222060,237589,221950,110915,111035,149457,74099,75358,159837,78141,81696,100189,44441,55748,29688,15166,14522,32531,16447,16084,35561,18125,17436,36736,18767,17969,35757,18049,17708,36445,18333,18112,39025,19255,19770,37775,18635,19140,36212,17876,18336,35723,17331,18392,41057,20228,20829,42929,21205,21724,40128,19377,20751,33119,15762,17357,27018,12456,14562,17997,8064,9933,10583,4389,6194,11472,3770,7702,40.9,39.7,42.0
050,25,005,Massachusetts,Bristol County,4,579744,283251,296493,29516,15102,14414,59918,30410,29508,29638,15104,14534,49837,25348,24489,475522,230250,245272,460672,222635,238037,222106,111012,111094,149948,74248,75700,157890,77222,80668,102997,45817,57180,29516,15102,14414,32349,16308,16041,34886,17790,17096,36627,18735,17892,35531,18029,17502,35657,17948,17709,39089,19267,19822,38440,18957,19483,36762,18076,18686,35063,17125,17938,40133,19686,20447,42204,20837,21367,40490,19574,20916,33900,16100,17800,26841,12415,14426,19783,8938,10845,11173,4624,6549,11300,3740,7560,41.0,39.9,42.2
050,25,005,Massachusetts,Bristol County,5,581841,284353,297488,28962,14843,14119,59735,30414,29321,29527,15020,14507,50193,25497,24696,478658,231772,246886,463617,224076,239541,223363,111637,111726,150731,74707,76024,156429,76511,79918,106264,47361,58903,28962,14843,14119,32368,16427,15941,34455,17574,16881,36722,18741,17981,35910,18189,17721,35148,17752,17396,39127,19308,19819,39130,19318,19812,37326,18329,18997,35216,17311,17905,39070,19018,20052,41483,20424,21059,40660,19758,20902,34856,16564,18292,27422,12700,14722,20549,9243,11306,12091,5052,7039,11346,3802,7544,41.2,40.0,42.4
050,25,007,Massachusetts,Dukes County,1,20605,10202,10403,962,459,503,1862,945,917,867,465,402,1196,624,572,17351,8573,8778,16914,8333,8581,6321,3281,3040,4482,2303,2179,6057,3029,3028,5179,2377,2802,962,459,503,934,482,452,1152,574,578,965,537,428,874,441,433,1048,534,514,1113,591,522,1136,578,558,1185,600,585,1210,600,610,1378,700,678,1759,858,901,1710,871,839,1762,811,951,1585,750,835,927,434,493,462,211,251,443,171,272,49.0,47.7,50.1
050,25,007,Massachusetts,Dukes County,2,20593,10186,10407,961,453,508,1839,929,910,870,468,402,1200,619,581,17354,8575,8779,16923,8336,8587,6316,3271,3045,4473,2299,2174,6026,3021,3005,5224,2397,2827,961,453,508,925,476,449,1141,568,573,971,534,437,872,438,434,1038,533,505,1109,583,526,1145,587,558,1181,596,585,1195,592,603,1383,703,680,1729,843,886,1719,883,836,1761,807,954,1602,759,843,947,441,506,471,215,256,443,175,268,49.1,47.9,50.2
050,25,007,Massachusetts,Dukes County,3,21127,10441,10686,975,473,502,1823,906,917,887,475,412,1244,638,606,17867,8825,9042,17442,8587,8855,6566,3372,3194,4668,2381,2287,6062,3059,3003,5468,2509,2959,975,473,502,947,480,467,1109,548,561,1016,552,464,882,439,443,1076,558,518,1181,600,581,1198,622,576,1213,601,612,1168,583,585,1399,703,696,1681,827,854,1814,946,868,1735,792,943,1709,815,894,1042,476,566,526,243,283,456,183,273,49.2,48.0,50.2
050,25,007,Massachusetts,Dukes County,4,20962,10357,10605,927,469,458,1799,886,913,909,464,445,1190,633,557,17781,8767,9014,17327,8538,8789,6381,3282,3099,4508,2295,2213,5965,2995,2970,5664,2615,3049,927,469,458,953,466,487,1072,530,542,1010,551,459,863,436,427,995,502,493,1122,578,544,1195,609,586,1196,606,590,1152,578,574,1367,704,663,1621,789,832,1825,924,901,1730,809,921,1717,810,907,1180,552,628,591,264,327,446,180,266,50.0,48.7,51.1
050,25,007,Massachusetts,Dukes County,5,20819,10304,10515,907,486,421,1786,887,899,940,457,483,1185,639,546,17676,8718,8958,17186,8474,8712,6211,3183,3028,4305,2187,2118,5860,2937,2923,5836,2711,3125,907,486,421,961,455,506,1044,532,512,1029,540,489,877,456,421,907,441,466,1050,545,505,1179,609,570,1169,592,577,1168,586,582,1315,680,635,1555,761,794,1822,910,912,1723,843,880,1724,783,941,1259,600,659,670,300,370,460,185,275,50.5,49.2,51.8
