SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,24,027,Maryland,Howard County,4,335366,165344,170022,18057,9292,8765,41710,21371,20339,20037,10273,9764,26464,13662,12802,265452,129485,135967,255562,124408,131154,130124,65099,65025,88747,43732,45015,89070,43807,45263,51281,23207,28074,18057,9292,8765,22468,11550,10918,24366,12389,11977,22624,11754,10870,18753,9613,9140,18787,9711,9076,20669,10232,10437,23934,11355,12579,25357,12434,12923,22811,11133,11678,23188,11357,11831,22573,11141,11432,20498,10176,10322,16516,7893,8623,13496,6286,7210,10251,4567,5684,5834,2485,3349,5184,1976,3208,39.6,38.7,40.5
050,24,027,Maryland,Howard County,5,336001,165791,170210,17535,9024,8511,41497,21422,20075,20025,10275,9750,26505,13671,12834,266850,130231,136619,256944,125070,131874,130071,65030,65041,88486,43590,44896,88673,43643,45030,53280,24166,29114,17535,9024,8511,22310,11608,10702,24132,12320,11812,22758,11817,10941,18827,9623,9204,18573,9558,9015,20353,10117,10236,23599,11260,12339,25961,12655,13306,23009,11272,11737,22847,11241,11606,22042,10835,11207,20775,10295,10480,16956,8142,8814,13723,6382,7341,10642,4751,5891,6519,2809,3710,5440,2082,3358,40.0,39.0,40.9
050,24,029,Maryland,Kent County,1,19198,9267,9931,780,413,367,1524,733,791,717,378,339,2101,1001,1100,16525,7930,8595,16177,7743,8434,6447,3237,3210,3817,1953,1864,5119,2459,2660,5140,2330,2810,780,413,367,803,395,408,909,433,476,1317,637,680,1313,647,666,970,518,452,1043,508,535,959,495,464,845,432,413,928,478,450,1112,520,592,1484,736,748,1595,725,870,1452,673,779,1364,647,717,1073,503,570,616,281,335,635,226,409,48.7,46.7,50.6
050,24,029,Maryland,Kent County,2,19120,9217,9903,777,410,367,1507,723,784,717,374,343,2089,995,1094,16473,7899,8574,16119,7710,8409,6434,3228,3206,3812,1950,1862,5086,2443,2643,5132,2322,2810,777,410,367,799,392,407,892,422,470,1309,631,678,1313,647,666,970,518,452,1031,504,527,959,491,468,852,437,415,913,466,447,1105,518,587,1472,732,740,1596,727,869,1459,677,782,1362,640,722,1069,497,572,618,283,335,624,225,399,48.7,46.8,50.6
050,24,029,Maryland,Kent County,3,19244,9288,9956,772,421,351,1499,741,758,720,368,352,2076,976,1100,16614,7947,8667,16253,7758,8495,6546,3283,3263,3938,2030,1908,4998,2409,2589,5241,2343,2898,772,421,351,805,408,397,882,424,458,1286,612,674,1322,641,681,987,532,455,1032,524,508,1015,511,504,904,463,441,871,436,435,1106,538,568,1412,688,724,1609,747,862,1489,673,816,1399,651,748,1072,489,583,663,302,361,618,228,390,48.7,46.3,50.7
050,24,029,Maryland,Kent County,4,19295,9295,10000,747,380,367,1474,751,723,740,377,363,2088,971,1117,16706,7983,8723,16334,7787,8547,6583,3307,3276,3936,2048,1888,4912,2357,2555,5398,2411,2987,747,380,367,810,426,384,845,414,431,1319,621,698,1328,638,690,954,517,437,1024,530,494,1018,519,499,940,482,458,838,425,413,1089,531,558,1379,659,720,1606,742,864,1557,695,862,1370,644,726,1135,513,622,733,325,408,603,234,369,49.0,46.3,51.3
050,24,029,Maryland,Kent County,5,19303,9250,10053,740,370,370,1469,757,712,701,346,355,2139,984,1155,16756,7954,8802,16393,7777,8616,6646,3304,3342,3970,2058,1912,4765,2289,2476,5519,2446,3073,740,370,370,812,427,385,821,414,407,1315,605,710,1361,641,720,944,490,454,1065,573,492,1007,510,497,954,485,469,818,415,403,1036,512,524,1302,611,691,1609,751,858,1590,707,883,1350,622,728,1168,523,645,799,355,444,612,239,373,49.0,46.3,51.3
050,24,031,Maryland,Montgomery County,1,1062065,517469,544596,63862,32488,31374,125848,65212,60636,57859,29429,28430,81596,41165,40431,843353,404966,438387,814496,390340,424156,403689,200124,203565,278718,136966,141752,285980,138369,147611,168202,73840,94362,63862,32488,31374,68074,35216,32858,72258,37432,34826,66421,33862,32559,58550,29296,29254,62004,30929,31075,68667,33594,35073,75053,36808,38245,72994,35635,37359,72044,35104,36940,73243,35308,37935,73757,35474,38283,66936,32483,34453,54738,25487,29251,42803,19598,23205,29471,12896,16575,19115,8030,11085,22075,7829,14246,39.8,38.5,40.9
050,24,031,Maryland,Montgomery County,2,1060904,516888,544016,63346,32182,31164,125401,64949,60452,57915,29504,28411,81566,41108,40458,843139,404902,438237,814242,390253,423989,403196,199941,203255,278229,136800,141429,285589,138195,147394,168858,74150,94708,63346,32182,31164,67889,35088,32801,72026,37332,34694,66401,33871,32530,58566,29270,29296,61945,30900,31045,68247,33416,34831,74830,36695,38135,73207,35789,37418,71752,34956,36796,73285,35370,37915,73560,35376,38184,66992,32493,34499,55025,25638,29387,43136,19750,23386,29636,12971,16665,19200,8045,11155,21861,7746,14115,39.8,38.6,41.0
050,24,031,Maryland,Montgomery County,3,1056193,514680,541513,60772,31104,29668,122723,63369,59354,57896,29728,28168,81787,41224,40563,843732,405246,438486,814802,390479,424323,401080,199121,201959,275913,135714,140199,282692,136765,145927,174410,76776,97634,60772,31104,29668,66749,34329,32420,70490,36585,33905,66298,34014,32284,58869,29393,29476,61470,30551,30919,66814,32891,33923,73812,36165,37647,73817,36107,37710,69973,34080,35893,73225,35355,37870,72331,34791,37540,67163,32539,34624,56207,26358,29849,45152,20606,24546,30849,13561,17288,20110,8415,11695,22092,7836,14256,40.2,39.0,41.4
050,24,031,Maryland,Montgomery County,4,1053067,513124,539943,59723,30817,28906,121388,62522,58866,58029,29881,28148,80929,40975,39954,842726,404628,438098,813927,389904,424023,396848,197125,199723,272498,133842,138656,280157,135415,144742,180343,79672,100671,59723,30817,28906,66300,33923,32377,69696,36172,33524,66411,34264,32147,57939,29019,28920,60048,29543,30505,65301,32338,32963,72768,35615,37153,74381,36346,38035,69471,33772,35699,72750,35128,37622,70936,34216,36720,67000,32299,34701,57271,27080,30191,45453,20612,24841,33648,14842,18806,21332,8996,12336,22639,8142,14497,40.6,39.3,41.7
050,24,031,Maryland,Montgomery County,5,1058474,515642,542832,59375,30661,28714,121099,62300,58799,58285,30099,28186,81784,41565,40219,848881,407626,441255,819715,392582,427133,397255,197366,199889,271411,133074,138337,279201,134868,144333,187319,83075,104244,59375,30661,28714,65942,33727,32215,69382,35945,33437,67444,34961,32483,58400,29331,29069,59536,29158,30378,64427,31937,32490,72381,35339,37042,75067,36640,38427,69932,33982,35950,72032,34887,37145,69903,33749,36154,67334,32250,35084,58493,27876,30617,46713,21189,25524,35471,15645,19826,23041,9726,13315,23601,8639,14962,40.8,39.5,42.0
050,24,033,Maryland,Prince George's County,1,967215,468175,499040,62911,32062,30849,109335,55626,53709,46246,23402,22844,87626,44169,43457,771656,368748,402908,748723,357085,391638,392432,196600,195832,270374,134993,135381,258104,122489,135615,132619,55434,77185,62911,32062,30849,59923,30472,29451,61226,31118,30108,61155,31207,29948,60903,30400,30503,68585,33923,34662,69901,35076,34825,67568,33801,33767,64320,32193,32127,63032,30706,32326,67087,31923,35164,68154,31954,36200,59831,27906,31925,47794,21060,26734,36857,15718,21139,22564,9359,13205,13312,5357,7955,12092,3940,8152,37.9,36.5,39.3
050,24,033,Maryland,Prince George's County,2,965365,467199,498166,62315,31776,30539,108885,55378,53507,46306,23416,22890,87432,44043,43389,770754,368245,402509,747859,356629,391230,391665,196174,195491,269791,134714,135077,257491,122302,135189,133145,55570,77575,62315,31776,30539,59716,30351,29365,61033,31026,30007,61128,31138,29990,60746,30322,30424,68076,33663,34413,69848,35089,34759,67279,33660,33619,64588,32302,32286,62509,30482,32027,66903,31902,35001,68061,31912,36149,60018,28006,32012,47938,21114,26824,37180,15821,21359,22671,9373,13298,13356,5344,8012,12000,3918,8082,38.0,36.5,39.4
050,24,033,Maryland,Prince George's County,3,956451,462775,493676,59406,30342,29064,106514,54200,52314,46611,23653,22958,86094,43454,42640,766746,366111,400635,743920,354580,389340,385990,193299,192691,265344,132361,132983,254680,121289,133391,137802,57476,80326,59406,30342,29064,58653,29897,28756,59920,30472,29448,61248,31159,30089,59398,29779,29619,65332,32151,33181,69126,34910,34216,65876,32794,33082,65010,32506,32504,60023,29452,30571,66345,31823,34522,67288,31433,35855,61024,28581,32443,48649,21554,27095,39335,16671,22664,23546,9687,13859,13971,5553,8418,12301,4011,8290,38.4,36.9,39.9
050,24,033,Maryland,Prince George's County,4,946980,457865,489115,56993,29038,27955,104293,53110,51183,47078,23977,23101,85061,43169,41892,761689,363432,398257,738616,351740,386876,379117,189769,189348,259059,128813,130246,251884,120242,131642,142612,59516,83096,56993,29038,27955,57851,29556,28295,58523,29744,28779,61463,31393,30070,58595,29563,29032,62423,30690,31733,67571,34055,33516,64305,31713,32592,64760,32355,32405,59149,29217,29932,65037,31228,33809,66017,30902,35115,61681,28895,32786,49608,22153,27455,39789,16775,23014,25781,10621,15160,14739,5812,8927,12695,4155,8540,38.9,37.3,40.4
050,24,033,Maryland,Prince George's County,5,947430,458226,489204,55754,28544,27210,103511,52690,50821,47444,24186,23258,85567,43550,42017,764463,364951,399512,740721,352806,387915,378236,189486,188750,256828,127601,129227,250239,119574,130665,148087,62081,86006,55754,28544,27210,57725,29498,28227,57389,29043,28346,62556,32045,30511,58852,29840,29012,61051,29915,31136,67324,33847,33477,64043,31664,32379,64410,32175,32235,59344,29333,30011,63487,30561,32926,65010,30502,34508,62398,29178,33220,50773,22933,27840,40603,17165,23438,27651,11420,16231,15905,6245,9660,13155,4318,8837,39.1,37.6,40.7
050,24,035,Maryland,Queen Anne's County,1,49876,24896,24980,2570,1344,1226,5455,2793,2662,2751,1398,1353,3591,1868,1723,40500,20093,20407,39100,19361,19739,16443,8298,8145,10784,5371,5413,15161,7564,7597,9564,4558,5006,2570,1344,1226,2794,1462,1332,3344,1670,1674,3125,1606,1519,2534,1321,1213,2496,1299,1197,2675,1314,1361,2986,1453,1533,2627,1305,1322,3149,1546,1603,3824,1889,1935,4301,2189,2112,3887,1940,1947,2996,1490,1506,2661,1277,1384,1985,924,1061,1043,503,540,879,364,515,44.6,43.7,45.4
050,24,035,Maryland,Queen Anne's County,2,50033,24966,25067,2597,1350,1247,5457,2801,2656,2749,1400,1349,3605,1876,1729,40624,20142,20482,39230,19415,19815,16520,8332,8188,10846,5396,5450,15122,7544,7578,9657,4599,5058,2597,1350,1247,2798,1462,1336,3339,1679,1660,3130,1606,1524,2544,1330,1214,2492,1300,1192,2702,1318,1384,2997,1462,1535,2655,1316,1339,3109,1524,1585,3797,1872,1925,4314,2198,2116,3902,1950,1952,3035,1502,1533,2687,1294,1393,2003,932,1071,1058,510,548,874,361,513,44.5,43.7,45.4
050,24,035,Maryland,Queen Anne's County,3,50922,25399,25523,2677,1385,1292,5432,2798,2634,2757,1395,1362,3763,1945,1818,41433,20522,20911,40056,19821,20235,16962,8532,8430,11133,5539,5594,15110,7543,7567,10050,4794,5256,2677,1385,1292,2835,1464,1371,3288,1681,1607,3154,1616,1538,2675,1377,1298,2440,1273,1167,2848,1390,1458,3071,1517,1554,2774,1359,1415,2941,1464,1477,3800,1853,1947,4340,2206,2134,4029,2020,2009,3200,1572,1628,2723,1328,1395,2050,945,1105,1161,558,603,916,391,525,44.4,43.6,45.2
050,24,035,Maryland,Queen Anne's County,4,51720,25780,25940,2729,1408,1321,5393,2790,2603,2750,1397,1353,3747,1946,1801,42220,20873,21347,40848,20185,20663,17269,8697,8572,11463,5713,5750,15062,7483,7579,10576,5043,5533,2729,1408,1321,2841,1476,1365,3243,1673,1570,3113,1604,1509,2693,1380,1313,2551,1340,1211,2893,1395,1498,3093,1530,1563,2926,1448,1478,2825,1406,1419,3715,1795,1920,4378,2214,2164,4144,2068,2076,3431,1657,1774,2668,1316,1352,2242,1051,1191,1271,601,670,964,418,546,44.6,43.7,45.5
050,24,035,Maryland,Queen Anne's County,5,52508,26161,26347,2787,1446,1341,5381,2796,2585,2738,1396,1342,3705,1918,1787,42971,21223,21748,41602,20523,21079,17459,8773,8686,11695,5798,5897,15002,7484,7518,11200,5323,5877,2787,1446,1341,2902,1503,1399,3158,1632,1526,3085,1607,1478,2679,1368,1311,2576,1355,1221,2921,1411,1510,3130,1557,1573,3068,1475,1593,2826,1434,1392,3553,1741,1812,4276,2121,2155,4347,2188,2159,3676,1766,1910,2715,1342,1373,2316,1079,1237,1458,669,789,1035,467,568,44.9,43.9,45.9
050,24,037,Maryland,St. Mary's County,1,113777,57283,56494,7019,3611,3408,14179,7281,6898,6371,3240,3131,10090,5120,4970,89339,44739,44600,86208,43151,43057,45576,23197,22379,30758,15687,15071,30234,15202,15032,15126,7142,7984,7019,3611,3408,7589,3846,3743,8233,4285,3948,7660,3849,3811,7158,3661,3497,7861,4134,3727,8194,4158,4036,7859,3994,3865,6844,3401,3443,6944,3441,3503,7898,3908,3990,8449,4302,4147,6943,3551,3392,5136,2495,2641,4014,1914,2100,2699,1282,1417,1747,812,935,1530,639,891,37.0,36.4,37.6
050,24,037,Maryland,St. Mary's County,2,113999,57411,56588,6984,3603,3381,14151,7271,6880,6407,3262,3145,10144,5148,4996,89596,44862,44734,86457,43275,43182,45823,23337,22486,30933,15790,15143,30176,15158,15018,15204,7179,8025,6984,3603,3381,7591,3858,3733,8221,4276,3945,7671,3860,3811,7219,3687,3532,7883,4151,3732,8219,4171,4048,7921,4019,3902,6910,3449,3461,6883,3404,3479,7839,3875,3964,8447,4293,4154,7007,3586,3421,5177,2519,2658,4050,1933,2117,2696,1276,1420,1748,820,928,1533,631,902,37.0,36.4,37.7
050,24,037,Maryland,St. Mary's County,3,114650,57654,56996,6903,3527,3376,14024,7160,6864,6541,3363,3178,10188,5155,5033,90369,45212,45157,87182,43604,43578,46492,23705,22787,31461,16080,15381,29849,14973,14876,15684,7396,8288,6903,3527,3376,7588,3854,3734,8134,4199,3935,7749,3941,3808,7282,3684,3598,7943,4171,3772,8347,4285,4062,8041,4026,4015,7130,3598,3532,6636,3296,3340,7673,3762,3911,8344,4227,4117,7196,3688,3508,5342,2611,2731,4208,1970,2238,2764,1305,1459,1816,859,957,1554,651,903,37.1,36.4,37.8
050,24,037,Maryland,St. Mary's County,4,114783,57742,57041,6930,3521,3409,13954,7140,6814,6677,3457,3220,9993,5090,4903,90503,45302,45201,87222,43624,43598,46625,23845,22780,31654,16180,15474,29378,14721,14657,16197,7633,8564,6930,3521,3409,7611,3876,3735,8042,4146,3896,7851,4035,3816,7120,3630,3490,7691,4049,3642,8278,4258,4020,8215,4102,4113,7470,3771,3699,6512,3241,3271,7404,3610,3794,8157,4140,4017,7305,3730,3575,5535,2708,2827,4173,1945,2228,3011,1403,1608,1906,905,1001,1572,672,900,37.3,36.6,38.0
050,24,037,Maryland,St. Mary's County,5,115281,57945,57336,7034,3563,3471,13812,7069,6743,6683,3474,3209,10001,5110,4891,91082,45568,45514,87752,43839,43913,46831,23951,22880,31804,16229,15575,29043,14506,14537,16904,7994,8910,7034,3563,3471,7552,3876,3676,7917,4055,3862,7965,4104,3861,7062,3618,3444,7555,3987,3568,8296,4251,4045,8297,4183,4114,7656,3808,3848,6573,3272,3301,7074,3460,3614,7914,3971,3943,7482,3803,3679,5828,2866,2962,4267,2002,2265,3176,1452,1724,1997,955,1042,1636,719,917,37.5,36.8,38.3
050,24,039,Maryland,Somerset County,1,24615,13432,11183,1121,568,553,2224,1129,1095,937,482,455,3742,2044,1698,20813,11494,9319,20333,11253,9080,10642,6316,4326,6192,3912,2280,6164,3337,2827,4235,1960,2275,1121,568,553,1266,644,622,1187,607,580,1768,877,891,2682,1527,1155,1693,1074,619,1524,971,553,1546,972,574,1429,895,534,1413,836,577,1414,787,627,1654,879,775,1683,835,848,1461,723,738,1085,529,556,745,364,381,474,197,277,470,147,323,38.5,37.3,40.4
050,24,039,Maryland,Somerset County,2,24561,13388,11173,1108,559,549,2207,1116,1091,938,482,456,3744,2041,1703,20784,11472,9312,20308,11231,9077,10624,6300,4324,6174,3898,2276,6138,3329,2809,4252,1963,2289,1108,559,549,1247,636,611,1192,601,591,1763,877,886,2687,1525,1162,1678,1065,613,1527,969,558,1541,968,573,1428,896,532,1403,835,568,1410,784,626,1642,871,771,1683,839,844,1468,720,748,1095,537,558,742,362,380,477,198,279,470,146,324,38.5,37.4,40.4
050,24,039,Maryland,Somerset County,3,24546,13437,11109,1105,571,534,2232,1149,1083,945,463,482,3698,2031,1667,20735,11491,9244,20264,11254,9010,10617,6317,4300,6213,3934,2279,6032,3301,2731,4321,1988,2333,1105,571,534,1269,661,608,1202,599,603,1744,862,882,2660,1521,1139,1689,1086,603,1545,976,569,1531,960,571,1448,912,536,1356,830,526,1412,783,629,1576,827,749,1688,861,827,1487,718,769,1179,587,592,729,345,384,468,195,273,458,143,315,38.5,37.4,40.4
050,24,039,Maryland,Somerset County,4,24608,13424,11184,1081,545,536,2232,1166,1066,953,457,496,3745,2071,1674,20813,11486,9327,20342,11256,9086,10704,6332,4372,6240,3918,2322,5912,3216,2696,4445,2051,2394,1081,545,536,1253,663,590,1213,617,596,1769,869,900,2695,1545,1150,1672,1073,599,1530,952,578,1549,973,576,1489,920,569,1327,804,523,1394,775,619,1484,754,730,1707,883,824,1518,738,780,1224,601,623,758,362,396,494,210,284,451,140,311,38.6,37.4,40.5
050,24,039,Maryland,Somerset County,5,24910,13614,11296,1077,557,520,2255,1169,1086,1017,512,505,3776,2098,1678,21075,11627,9448,20561,11376,9185,10898,6451,4447,6360,3981,2379,5870,3197,2673,4555,2100,2455,1077,557,520,1249,663,586,1261,646,615,1820,901,919,2718,1569,1149,1701,1095,606,1593,993,600,1530,954,576,1536,939,597,1329,809,520,1391,771,620,1456,730,726,1694,887,807,1542,752,790,1265,612,653,776,372,404,523,228,295,449,136,313,38.5,37.1,40.6
050,24,041,Maryland,Talbot County,1,37523,17920,19603,1781,911,870,3599,1885,1714,1677,851,826,2258,1140,1118,31303,14702,16601,30466,14273,16193,10775,5340,5435,7264,3563,3701,10057,4697,5360,10887,4873,6014,1781,911,870,1893,978,915,2130,1121,1009,1915,982,933,1596,795,801,1752,876,876,1870,883,987,1907,974,933,1735,830,905,2048,977,1071,2315,1105,1210,2805,1294,1511,2889,1321,1568,2932,1317,1615,2800,1288,1512,2317,1043,1274,1416,661,755,1422,564,858,50.3,48.5,52.3
050,24,041,Maryland,Talbot County,2,37488,17898,19590,1785,910,875,3576,1875,1701,1674,852,822,2259,1143,1116,31290,14687,16603,30453,14261,16192,10773,5345,5428,7261,3566,3695,10003,4672,5331,10930,4880,6050,1785,910,875,1880,974,906,2117,1117,1000,1915,981,934,1597,798,799,1741,873,868,1878,889,989,1899,964,935,1743,840,903,2019,957,1062,2306,1106,1200,2797,1285,1512,2881,1324,1557,2947,1320,1627,2816,1291,1525,2316,1039,1277,1425,662,763,1426,568,858,50.4,48.5,52.4
050,24,041,Maryland,Talbot County,3,37756,18049,19707,1781,900,881,3533,1854,1679,1675,858,817,2373,1209,1164,31600,14850,16750,30767,14437,16330,10926,5420,5506,7302,3583,3719,9943,4667,5276,11149,4978,6171,1781,900,881,1840,965,875,2117,1119,998,1924,978,946,1700,859,841,1692,840,852,1947,930,1017,1868,932,936,1795,881,914,1905,891,1014,2287,1094,1193,2801,1287,1514,2950,1395,1555,2983,1338,1645,2918,1326,1592,2311,1035,1276,1492,687,805,1445,592,853,50.7,48.6,52.5
050,24,041,Maryland,Talbot County,4,37814,18104,19710,1770,882,888,3481,1846,1635,1706,887,819,2377,1205,1172,31695,14920,16775,30857,14489,16368,11074,5550,5524,7439,3679,3760,9731,4563,5168,11310,5042,6268,1770,882,888,1878,996,882,2051,1071,980,1934,1008,926,1701,863,838,1701,861,840,1956,940,1016,1871,925,946,1911,953,958,1800,842,958,2236,1071,1165,2712,1245,1467,2983,1405,1578,2983,1345,1638,2811,1245,1566,2492,1125,1367,1586,709,877,1438,618,820,50.8,48.3,52.7
050,24,041,Maryland,Talbot County,5,37823,18068,19755,1757,865,892,3455,1777,1678,1714,901,813,2433,1226,1207,31742,14979,16763,30897,14525,16372,11121,5565,5556,7393,3668,3725,9549,4524,5025,11522,5107,6415,1757,865,892,1891,963,928,1983,1044,939,1986,1014,972,1742,883,859,1672,840,832,1905,937,968,1869,899,970,1947,992,955,1825,879,946,2159,1025,1134,2600,1207,1393,2965,1413,1552,3008,1324,1684,2822,1243,1579,2494,1129,1365,1733,780,953,1465,631,834,50.9,48.4,52.8
050,24,043,Maryland,Washington County,1,154704,78699,76005,8681,4467,4214,17341,8783,8558,8177,4192,3985,12374,6769,5605,124675,63400,61275,120505,61257,59248,57569,30823,26746,39001,20885,18116,42246,21579,20667,26884,12024,14860,8681,4467,4214,9377,4787,4590,9947,5019,4928,9519,4980,4539,9049,4958,4091,9914,5333,4581,9883,5228,4655,9792,5275,4517,9412,5049,4363,10127,5331,4796,10794,5539,5255,11270,5636,5634,10055,5073,4982,8500,4130,4370,6935,3238,3697,4820,2161,2659,3188,1312,1876,3441,1183,2258,40.6,39.4,42.1
050,24,043,Maryland,Washington County,2,154697,78732,75965,8651,4452,4199,17291,8758,8533,8202,4214,3988,12382,6772,5610,124729,63458,61271,120553,61308,59245,57621,30867,26754,39042,20917,18125,42127,21515,20612,27002,12104,14898,8651,4452,4199,9365,4797,4568,9931,4997,4934,9517,4988,4529,9062,4962,4100,9889,5335,4554,9907,5238,4669,9785,5270,4515,9461,5074,4387,9997,5268,4729,10787,5543,5244,11275,5637,5638,10068,5067,5001,8544,4155,4389,7001,3276,3725,4842,2177,2665,3194,1316,1878,3421,1180,2241,40.6,39.4,42.1
050,24,043,Maryland,Washington County,3,155143,78985,76158,8584,4389,4195,17063,8654,8409,8275,4289,3986,12575,6883,5692,125377,63803,61574,121221,61653,59568,58351,31318,27033,39571,21218,18353,41592,21219,20373,27483,12333,15150,8584,4389,4195,9299,4790,4509,9834,4936,4898,9582,5041,4541,9198,5059,4139,9853,5366,4487,10077,5314,4763,9972,5321,4651,9669,5217,4452,9468,5000,4468,10833,5563,5270,11052,5513,5539,10239,5143,5096,8697,4237,4460,7301,3426,3875,4874,2176,2698,3247,1338,1909,3364,1156,2208,40.6,39.3,42.1
050,24,043,Maryland,Washington County,4,155257,79011,76246,8503,4387,4116,16904,8597,8307,8374,4289,4085,12558,6891,5667,125677,63919,61758,121476,61738,59738,58825,31531,27294,39966,21381,18585,40993,20906,20087,27959,12560,15399,8503,4387,4116,9294,4768,4526,9683,4859,4824,9593,5035,4558,9266,5115,4151,9777,5290,4487,10256,5444,4812,10127,5360,4767,9806,5287,4519,9214,4903,4311,10701,5506,5195,10787,5333,5454,10291,5164,5127,8835,4321,4514,7205,3393,3812,5250,2330,2920,3335,1390,1945,3334,1126,2208,40.6,39.3,42.1
050,24,043,Maryland,Washington County,5,155813,79280,76533,8336,4301,4035,16921,8605,8316,8335,4279,4056,12702,6961,5741,126525,64347,62178,122221,62095,60126,59401,31808,27593,40295,21544,18751,40607,20719,19888,28617,12871,15746,8336,4301,4035,9239,4704,4535,9613,4877,4736,9726,5106,4620,9380,5158,4222,9742,5310,4432,10285,5454,4831,10340,5468,4872,9928,5312,4616,9183,4902,4281,10543,5490,5053,10496,5181,5315,10385,5146,5239,9056,4446,4610,7309,3450,3859,5419,2412,3007,3484,1438,2046,3349,1125,2224,40.6,39.3,42.1
050,24,045,Maryland,Wicomico County,1,103588,49341,54247,6458,3239,3219,11759,5976,5783,5247,2609,2638,14378,6657,7721,82810,38874,43936,80124,37517,42607,42561,20302,22259,24214,11655,12559,24816,11827,12989,16716,7378,9338,6458,3239,3219,6315,3175,3140,6722,3420,3302,8479,4050,4429,9868,4597,5271,6726,3241,3485,5854,2870,2984,5937,2833,3104,5697,2711,2986,5661,2686,2975,6045,2897,3148,6661,3184,3477,6449,3060,3389,5612,2591,3021,4550,2091,2459,3039,1372,1667,1766,712,1054,1749,612,1137,36.2,35.1,37.1
050,24,045,Maryland,Wicomico County,2,103565,49334,54231,6446,3244,3202,11750,5964,5786,5241,2608,2633,14400,6676,7724,82794,38858,43936,80128,37518,42610,42550,20308,22242,24201,11661,12540,24741,11780,12961,16786,7401,9385,6446,3244,3202,6329,3173,3156,6713,3428,3285,8457,4032,4425,9892,4615,5277,6677,3226,3451,5883,2871,3012,5915,2836,3079,5726,2728,2998,5608,2642,2966,6028,2897,3131,6655,3179,3476,6450,3062,3388,5653,2615,3038,4561,2083,2478,3053,1376,1677,1783,722,1061,1736,605,1131,36.2,35.1,37.2
050,24,045,Maryland,Wicomico County,3,104114,49473,54641,6355,3218,3137,11763,5933,5830,5287,2649,2638,14595,6745,7850,83327,38972,44355,80709,37673,43036,42910,20414,22496,24399,11731,12668,24566,11671,12895,17149,7526,9623,6355,3218,3137,6414,3200,3214,6720,3444,3276,8460,4016,4444,10051,4667,5384,6607,3212,3395,6046,2881,3165,5876,2832,3044,5870,2806,3064,5389,2491,2898,6026,2912,3114,6620,3177,3443,6531,3091,3440,5797,2666,3131,4705,2124,2581,3136,1402,1734,1824,749,1075,1687,585,1102,36.2,35.2,37.2
050,24,045,Maryland,Wicomico County,4,104486,49624,54862,6371,3201,3170,11661,5873,5788,5339,2702,2637,14612,6772,7840,83712,39121,44591,81115,37848,43267,43179,20563,22616,24617,11810,12807,24322,11552,12770,17564,7714,9850,6371,3201,3170,6462,3220,3242,6588,3374,3214,8457,4022,4435,10105,4731,5374,6544,3157,3387,6316,3013,3303,5830,2828,3002,5927,2812,3115,5382,2489,2893,5993,2926,3067,6464,3103,3361,6483,3034,3449,5958,2745,3213,4659,2114,2545,3410,1507,1903,1929,806,1123,1608,542,1066,36.2,35.2,37.3
