SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,34,023,New Jersey,Middlesex County,4,861094,427841,433253,45811,23471,22340,93960,48311,45649,44943,22701,22242,80639,41097,39542,698750,344725,354025,676380,333358,343022,344481,174802,169679,230197,116702,113495,226022,112995,113027,139522,62564,76958,45811,23471,22340,51238,26370,24868,54020,27639,26381,59410,30330,29080,54874,27770,27104,53421,26921,26500,56867,28812,28055,60020,30582,29438,59889,30387,29502,56392,28600,27792,57707,29054,28653,57045,28501,28544,54878,26840,28038,46613,22316,24297,35990,16692,19298,25823,11461,14362,16023,6629,9394,15073,5466,9607,39.6,38.7,40.5
050,34,023,New Jersey,Middlesex County,5,863623,429438,434185,44932,23065,21867,93364,48110,45254,45208,22816,22392,81159,41376,39783,702980,346986,355994,680119,335447,344672,345567,175227,170340,230176,116596,113580,224499,112442,112057,144285,65033,79252,44932,23065,21867,51010,26205,24805,53330,27466,25864,60079,30606,29473,55312,28025,27287,53046,26728,26318,57265,28911,28354,59308,30206,29102,60557,30751,29806,56644,28771,27873,57116,28880,28236,56196,28035,28161,54543,26756,27787,47884,22945,24939,37073,17276,19797,27080,12121,14959,16948,7041,9907,15300,5650,9650,39.8,38.9,40.7
050,34,025,New Jersey,Monmouth County,1,643612,315819,327793,31996,16330,15666,69304,35382,33922,36005,18311,17694,52651,26910,25741,524708,255123,269585,506307,245796,260511,224433,113079,111354,144569,72368,72201,193681,95111,98570,115406,51407,63999,31996,16330,15666,36051,18403,17648,42045,21489,20556,42467,21709,20758,37397,19002,18395,35571,18103,17468,33942,17177,16765,36692,18259,18433,38364,18829,19535,42207,20796,21411,48438,23663,24775,53949,26395,27554,49087,24257,24830,38201,18367,19834,30425,14191,16234,19920,8931,10989,12463,5098,7365,14397,4820,9577,43.4,42.0,44.7
050,34,025,New Jersey,Monmouth County,2,642836,315483,327353,31955,16300,15655,68964,35190,33774,35954,18296,17658,52620,26893,25727,524292,254985,269307,505963,245697,260266,224601,113174,111427,144828,72503,72325,192960,94753,98207,115555,51548,64007,31955,16300,15655,35956,18345,17611,41809,21363,20446,42445,21696,20749,37328,18975,18353,35700,18173,17527,33960,17163,16797,36793,18329,18464,38375,18838,19537,41804,20612,21192,48167,23556,24611,53717,26253,27464,49272,24332,24940,38458,18491,19967,30646,14273,16373,19983,8974,11009,12418,5067,7351,14050,4743,9307,43.3,42.0,44.6
050,34,025,New Jersey,Monmouth County,3,646517,317019,329498,32079,16226,15853,67843,34607,33236,35628,18160,17468,53227,27099,26128,528941,257153,271788,510967,248026,262941,228298,114883,113415,148268,74132,74136,190407,93476,96931,119065,53319,65746,32079,16226,15853,35764,18213,17551,40904,20902,20002,42270,21587,20683,37760,19164,18596,36631,18649,17982,35189,17662,17527,37663,18767,18896,38785,19054,19731,40343,19930,20413,47556,23336,24220,52359,25483,26876,50149,24727,25422,39817,19214,20603,31940,14819,17121,20686,9348,11338,12792,5214,7578,13830,4724,9106,43.2,41.9,44.5
050,34,025,New Jersey,Monmouth County,4,644228,315628,328600,32219,16280,15939,66870,34186,32684,35050,17872,17178,52201,26564,25637,527773,256327,271446,510089,247290,262799,227004,113954,113050,148261,73826,74435,186492,91599,94893,123135,55301,67834,32219,16280,15939,35478,18098,17380,39900,20396,19504,41710,21316,20394,37033,18812,18221,35856,18098,17758,35578,17730,17848,37807,18876,18931,39020,19122,19898,39623,19628,19995,46175,22761,23414,50484,24513,25971,50210,24697,25513,41222,19890,21332,31827,14761,17066,22917,10395,12522,13528,5506,8022,13641,4749,8892,43.4,42.2,44.6
050,34,025,New Jersey,Monmouth County,5,642799,314907,327892,32447,16335,16112,65894,33743,32151,34443,17608,16835,51851,26338,25513,527713,256320,271393,510015,247221,262794,226050,113500,112550,148017,73756,74261,182802,89789,93013,127345,57338,70007,32447,16335,16112,35286,17998,17288,38869,19947,18922,41050,21043,20007,36983,18701,18282,35154,17713,17441,36070,17956,18114,37755,18840,18915,39038,19247,19791,39434,19471,19963,44604,21996,22608,48548,23613,24935,50216,24709,25507,42532,20450,22082,32491,15101,17390,24009,10878,13131,14640,6104,8536,13673,4805,8868,43.6,42.3,44.8
050,34,027,New Jersey,Morris County,1,509288,252289,256999,25166,13051,12115,53769,27713,26056,28158,14518,13640,42360,21407,20953,416575,204430,212145,402195,197007,205188,183923,93468,90455,120236,61051,59185,151503,75167,76336,88096,39382,48714,25166,13051,12115,27994,14541,13453,32606,16680,15926,33860,17418,16442,29827,14999,14828,27520,14199,13321,28702,14702,14000,31654,15912,15742,32360,16238,16122,34660,17025,17635,39652,19759,19893,41472,20703,20769,35719,17680,18039,27333,13341,13992,22239,10284,11955,16100,7074,9026,10525,4336,6189,11899,4347,7552,42.6,41.4,43.9
050,34,027,New Jersey,Morris County,2,508439,251850,256589,25125,12986,12139,53569,27611,25958,28025,14437,13588,42387,21423,20964,416040,204208,211832,401720,196816,204904,184075,93556,90519,120444,61170,59274,150949,74896,76053,87940,39327,48613,25125,12986,12139,27932,14488,13444,32418,16597,15821,33797,17385,16412,29834,15001,14833,27604,14227,13377,28679,14693,13986,31724,15955,15769,32437,16295,16142,34294,16860,17434,39425,19639,19786,41399,20659,20740,35831,17738,18093,27480,13400,14080,22313,10317,11996,16095,7045,9050,10481,4317,6164,11571,4248,7323,42.6,41.4,43.8
050,34,027,New Jersey,Morris County,3,510613,253279,257334,25253,13102,12151,53018,27366,25652,27547,14175,13372,41631,21170,20461,418894,205919,212975,404795,198636,206159,186185,94834,91351,123651,62875,60776,149099,74043,75056,90414,40548,49866,25253,13102,12151,27941,14460,13481,31721,16292,15429,32978,17062,15916,29556,14897,14659,28550,14677,13873,29416,15020,14396,32523,16466,16057,33162,16712,16450,33049,16332,16717,38792,19331,19461,40780,20291,20489,36478,18089,18389,28219,13745,14474,23299,10872,12427,16490,7186,9304,10865,4504,6361,11541,4241,7300,42.6,41.4,43.9
